battle_id,first_pokemon_id,second_pokemon_id,winner_pokemon_id
36831,351,518,518
36832,701,652,701
36833,788,499,788
36834,143,627,143
36835,797,637,797
36836,647,232,232
36837,172,564,172
36838,305,233,233
36839,230,598,230
36840,223,752,223
36841,438,139,139
36842,434,429,429
36843,340,776,340
36844,668,15,668
36845,389,205,205
36846,741,331,741
36847,789,742,742
36848,274,778,274
36849,402,201,402
36850,430,788,430
36851,523,731,731
36852,140,689,689
36853,120,545,545
36854,89,439,89
36855,416,535,535
36856,320,635,635
36857,608,729,608
36858,719,676,676
36859,259,605,259
36860,432,207,432
36861,265,166,166
36862,294,764,764
36863,196,115,115
36864,461,136,136
36865,377,648,648
36866,278,733,278
36867,481,573,481
36868,289,337,337
36869,145,239,145
36870,16,74,16
36871,640,447,640
36872,616,15,616
36873,788,514,514
36874,151,604,604
36875,323,403,403
36876,735,557,557
36877,209,342,342
36878,285,779,779
36879,57,603,57
36880,630,23,23
36881,522,577,522
36882,175,194,175
36883,193,714,714
36884,362,747,747
36885,539,196,539
36886,280,74,280
36887,458,125,125
36888,171,653,171
36889,158,38,158
36890,72,715,72
36891,258,135,135
36892,25,454,25
36893,68,107,68
36894,253,277,253
36895,87,513,513
36896,619,773,773
36897,401,457,401
36898,282,483,483
36899,679,256,679
36900,378,415,415
36901,186,444,444
36902,610,359,610
36903,390,449,449
36904,538,648,648
36905,87,531,531
36906,792,560,792
36907,15,283,283
36908,438,224,438
36909,44,788,44
36910,387,220,387
36911,205,780,205
36912,254,565,254
36913,251,587,587
36914,133,387,133
36915,131,169,131
36916,67,161,67
36917,491,686,686
36918,330,305,305
36919,724,145,724
36920,69,149,149
36921,45,324,324
36922,171,480,480
36923,219,488,219
36924,366,636,366
36925,77,109,77
36926,297,225,225
36927,209,591,209
36928,687,649,649
36929,554,22,554
36930,338,786,786
36931,136,602,136
36932,576,752,752
36933,707,458,707
36934,652,532,652
36935,116,259,259
36936,98,101,101
36937,652,387,387
36938,289,18,18
36939,717,754,717
36940,310,430,430
36941,401,771,401
36942,271,686,271
36943,271,743,271
36944,653,469,469
36945,356,425,425
36946,203,123,123
36947,443,92,443
36948,209,445,209
36949,266,585,266
36950,358,591,358
36951,616,597,616
36952,139,371,139
36953,330,704,704
36954,337,488,337
36955,502,539,539
36956,309,23,23
36957,424,124,124
36958,568,538,538
36959,216,263,263
36960,438,744,438
36961,313,27,313
36962,118,190,118
36963,627,372,372
36964,143,128,128
36965,318,194,194
36966,283,7,7
36967,798,454,454
36968,330,457,330
36969,37,652,37
36970,567,97,567
36971,146,333,146
36972,527,753,527
36973,358,454,358
36974,387,392,392
36975,467,61,467
36976,671,319,319
36977,600,327,327
36978,684,361,361
36979,178,565,565
36980,786,97,786
36981,309,34,34
36982,586,356,586
36983,575,541,541
36984,725,91,725
36985,395,606,606
36986,594,145,145
36987,431,87,431
36988,73,54,54
36989,445,133,133
36990,517,721,721
36991,242,137,137
36992,249,31,249
36993,319,678,319
36994,573,210,210
36995,84,366,84
36996,656,157,157
36997,127,1,127
36998,174,454,454
36999,241,455,455
37000,732,292,732
37001,524,774,524
37002,182,190,182
37003,392,660,660
37004,100,495,495
37005,592,586,586
37006,293,418,418
37007,238,494,494
37008,522,301,301
37009,650,40,40
37010,722,725,725
37011,499,260,499
37012,764,662,764
37013,616,188,616
37014,74,205,205
37015,111,243,243
37016,339,4,339
37017,265,578,265
37018,381,349,349
37019,201,209,201
37020,563,496,563
37021,667,53,53
37022,426,546,426
37023,214,233,214
37024,487,369,369
37025,437,677,677
37026,591,688,688
37027,577,500,500
37028,137,280,280
37029,94,345,345
37030,374,501,501
37031,537,605,537
37032,481,309,481
37033,692,711,711
37034,4,3,3
37035,396,672,672
37036,228,678,228
37037,719,73,719
37038,656,212,212
37039,396,514,514
37040,577,706,706
37041,289,439,439
37042,422,798,798
37043,283,251,283
37044,162,626,162
37045,282,524,524
37046,758,769,758
37047,254,229,254
37048,539,15,539
37049,536,50,536
37050,696,467,467
37051,623,508,623
37052,673,131,131
37053,162,267,162
37054,649,572,649
37055,561,366,366
37056,160,424,424
37057,780,168,168
37058,604,67,67
37059,487,285,285
37060,670,130,130
37061,431,499,499
37062,528,252,528
37063,338,218,338
37064,126,260,260
37065,143,566,143
37066,683,88,683
37067,274,29,274
37068,39,220,39
37069,418,569,418
37070,643,401,643
37071,222,610,610
37072,37,297,37
37073,213,2,213
37074,707,204,707
37075,286,428,428
37076,708,248,248
37077,549,649,649
37078,595,9,9
37079,540,422,540
37080,390,489,489
37081,558,527,527
37082,729,670,670
37083,54,51,51
37084,511,407,511
37085,442,525,442
37086,134,780,134
37087,701,703,703
37088,486,36,36
37089,515,81,515
37090,340,763,340
37091,778,713,713
37092,47,28,28
37093,620,255,620
37094,93,733,93
37095,412,754,412
37096,379,212,212
37097,277,592,592
37098,465,698,465
37099,709,38,709
37100,352,271,271
37101,417,99,99
37102,656,756,756
37103,199,476,476
37104,39,559,39
37105,543,522,522
37106,197,278,278
37107,709,89,709
37108,242,728,242
37109,359,289,359
37110,21,400,21
37111,614,250,614
37112,674,74,674
37113,759,171,171
37114,625,763,763
37115,770,295,770
37116,757,413,413
37117,746,765,765
37118,76,695,76
37119,276,53,276
37120,414,612,612
37121,120,695,695
37122,416,162,162
37123,696,265,265
37124,186,44,44
37125,77,570,570
37126,97,688,688
37127,24,276,276
37128,63,81,63
37129,610,276,276
37130,203,332,332
37131,60,569,569
37132,686,258,258
37133,787,108,108
37134,788,61,61
37135,217,313,313
37136,445,482,482
37137,44,356,44
37138,783,557,557
37139,737,147,147
37140,591,402,591
37141,324,299,299
37142,123,600,600
37143,75,225,75
37144,97,718,718
37145,400,27,27
37146,113,51,51
37147,620,371,371
37148,42,289,42
37149,284,704,704
37150,357,718,718
37151,679,325,679
37152,113,237,113
37153,125,388,388
37154,279,112,279
37155,740,212,212
37156,784,537,537
37157,475,768,475
37158,388,19,19
37159,178,327,327
37160,254,100,100
37161,198,135,135
37162,92,57,57
37163,19,357,19
37164,466,663,663
37165,294,716,716
37166,620,146,146
37167,470,372,372
37168,581,704,704
37169,557,550,550
37170,687,302,302
37171,622,722,722
37172,379,398,398
37173,593,571,571
37174,623,731,623
37175,428,695,428
37176,326,468,326
37177,189,336,336
37178,584,466,466
37179,160,224,160
37180,518,268,518
37181,367,173,367
37182,777,357,777
37183,673,31,31
37184,676,650,650
37185,81,418,418
37186,277,235,277
37187,152,293,293
37188,459,361,361
37189,8,412,8
37190,785,220,785
37191,681,80,80
37192,165,759,165
37193,341,564,341
37194,730,672,730
37195,575,658,658
37196,306,367,367
37197,738,579,579
37198,697,255,697
37199,242,342,342
37200,676,521,521
37201,91,532,532
37202,369,707,707
37203,405,110,110
37204,616,733,616
37205,333,193,333
37206,279,661,279
37207,625,733,733
37208,229,83,229
37209,364,211,364
37210,356,258,356
37211,599,81,599
37212,755,420,755
37213,413,776,413
37214,277,581,581
37215,455,127,127
37216,442,162,162
37217,423,326,423
37218,125,24,24
37219,232,634,232
37220,315,401,401
37221,634,683,634
37222,130,245,130
37223,754,200,200
37224,1,364,364
37225,184,390,184
37226,92,311,92
37227,519,465,465
37228,111,753,111
37229,735,139,139
37230,270,29,270
37231,405,636,405
37232,418,579,418
37233,457,315,315
37234,137,264,264
37235,587,25,25
37236,628,737,737
37237,439,179,179
37238,654,401,401
37239,29,241,29
37240,521,630,521
37241,147,97,147
37242,178,225,178
37243,447,38,38
37244,624,227,227
37245,515,351,351
37246,473,252,473
37247,161,442,161
37248,174,8,8
37249,309,197,309
37250,686,575,575
37251,630,693,693
37252,345,336,336
37253,706,369,706
37254,166,94,166
37255,256,459,459
37256,194,707,707
37257,332,244,332
37258,557,483,557
37259,123,26,26
37260,100,445,445
37261,516,551,551
37262,224,141,141
37263,300,98,300
37264,468,190,468
37265,579,248,248
37266,537,743,537
37267,632,103,103
37268,791,662,791
37269,8,249,249
37270,338,255,255
37271,304,795,795
37272,572,262,572
37273,278,585,278
37274,757,376,376
37275,139,566,139
37276,725,124,124
37277,591,313,313
37278,370,330,370
37279,71,635,71
37280,469,522,522
37281,187,410,410
37282,683,174,174
37283,269,19,19
37284,512,381,381
37285,723,451,723
37286,311,387,311
37287,211,691,691
37288,372,708,372
37289,141,579,141
37290,394,565,394
37291,501,99,99
37292,241,251,251
37293,768,505,505
37294,7,304,7
37295,131,245,131
37296,489,757,757
37297,229,83,229
37298,199,69,69
37299,84,273,84
37300,471,738,738
37301,235,39,39
37302,240,398,398
37303,670,765,765
37304,71,768,71
37305,34,417,34
37306,49,60,60
37307,133,427,427
37308,454,192,192
37309,148,772,772
37310,585,423,423
37311,729,188,729
37312,269,773,773
37313,719,308,308
37314,509,427,427
37315,612,659,612
37316,678,660,678
37317,499,506,499
37318,727,678,727
37319,4,555,4
37320,304,580,580
37321,562,663,663
37322,331,153,153
37323,118,392,392
37324,70,386,386
37325,656,411,656
37326,583,749,749
37327,423,516,423
37328,668,406,668
37329,305,373,373
37330,757,760,760
37331,59,107,59
37332,434,218,434
37333,768,190,768
37334,387,797,797
37335,267,106,106
37336,604,661,604
37337,509,282,282
37338,441,254,254
37339,32,77,32
37340,109,247,109
37341,513,489,513
37342,248,354,248
37343,361,348,361
37344,124,705,705
37345,84,277,84
37346,706,256,706
37347,200,477,477
37348,259,21,259
37349,336,482,336
37350,8,448,8
37351,456,719,719
37352,455,591,455
37353,92,612,92
37354,482,657,657
37355,302,777,302
37356,477,382,477
37357,626,177,177
37358,200,203,203
37359,495,553,553
37360,712,309,712
37361,717,36,717
37362,447,14,14
37363,262,44,44
37364,724,108,724
37365,199,718,718
37366,577,58,58
37367,190,278,278
37368,102,300,300
37369,757,284,284
37370,420,508,420
37371,374,565,565
37372,43,551,551
37373,761,711,711
37374,444,41,444
37375,604,368,368
37376,459,343,343
37377,609,176,609
37378,642,747,747
37379,68,272,272
37380,358,151,358
37381,475,342,342
37382,397,49,397
37383,398,283,398
37384,562,787,787
37385,761,748,748
37386,132,653,653
37387,129,373,129
37388,769,682,682
37389,450,799,799
37390,284,597,284
37391,5,733,5
37392,660,34,660
37393,759,292,759
37394,506,553,553
37395,541,560,541
37396,514,638,638
37397,115,582,115
37398,314,717,717
37399,379,765,765
37400,681,787,787
37401,654,774,774
37402,394,689,394
37403,143,731,731
37404,711,746,711
37405,592,216,216
37406,666,552,552
37407,177,749,749
37408,669,628,628
37409,432,321,432
37410,222,646,646
37411,268,278,268
37412,247,188,247
37413,725,246,725
37414,195,475,475
37415,554,108,554
37416,2,43,43
37417,176,446,446
37418,157,719,157
37419,527,114,527
37420,178,721,721
37421,357,497,497
37422,632,424,424
37423,542,793,542
37424,200,232,232
37425,654,43,43
37426,690,354,690
37427,441,403,441
37428,177,396,177
37429,563,617,563
37430,643,176,643
37431,268,709,709
37432,741,428,428
37433,247,533,533
37434,799,109,109
37435,330,749,330
37436,173,463,463
37437,264,481,481
37438,685,798,798
37439,171,108,171
37440,799,227,799
37441,38,48,48
37442,607,242,607
37443,678,633,633
37444,286,759,286
37445,595,372,372
37446,518,466,518
37447,522,690,522
37448,492,521,521
37449,252,682,682
37450,549,313,549
37451,731,762,731
37452,777,124,124
37453,413,305,413
37454,567,505,505
37455,497,741,497
37456,217,411,217
37457,473,631,631
37458,9,541,9
37459,218,18,18
37460,242,155,155
37461,94,718,718
37462,432,186,432
37463,713,707,713
37464,783,396,396
37465,290,171,171
37466,272,335,272
37467,70,88,88
37468,242,372,242
37469,53,215,215
37470,613,654,613
37471,312,731,731
37472,723,673,723
37473,11,770,770
37474,415,446,446
37475,743,660,743
37476,8,202,8
37477,663,228,663
37478,677,721,677
37479,145,554,554
37480,42,531,531
37481,501,703,703
37482,94,473,473
37483,417,143,143
37484,503,349,349
37485,35,319,319
37486,172,464,172
37487,24,432,432
37488,449,324,449
37489,487,110,487
37490,591,170,170
37491,438,245,438
37492,745,39,745
37493,111,283,283
37494,181,71,71
37495,753,472,472
37496,512,54,54
37497,64,180,64
37498,790,267,267
37499,199,143,143
37500,540,95,540
37501,373,559,373
37502,124,389,389
37503,390,795,795
37504,544,793,544
37505,698,760,760
37506,578,345,345
37507,448,690,690
37508,317,769,769
37509,626,438,438
37510,395,408,408
37511,86,448,448
37512,442,444,444
37513,43,289,43
37514,239,86,86
37515,242,233,233
37516,538,454,538
37517,602,564,564
37518,140,491,491
37519,261,673,261
37520,539,178,539
37521,20,317,20
37522,580,334,580
37523,492,516,492
37524,456,187,187
37525,589,328,328
37526,727,271,727
37527,453,369,453
37528,583,541,583
37529,645,295,645
37530,185,230,230
37531,365,28,28
37532,615,83,615
37533,757,284,284
37534,487,522,522
37535,53,8,8
37536,212,89,212
37537,675,652,675
37538,496,26,496
37539,631,641,631
37540,744,266,744
37541,475,514,475
37542,708,395,708
37543,154,696,154
37544,585,625,625
37545,290,313,313
37546,380,368,368
37547,426,525,426
37548,698,198,698
37549,420,660,420
37550,337,199,337
37551,198,529,198
37552,157,96,157
37553,424,49,424
37554,674,616,674
37555,657,132,132
37556,492,774,774
37557,723,108,108
37558,315,679,679
37559,60,398,398
37560,380,84,84
37561,255,140,140
37562,81,76,76
37563,328,269,269
37564,16,45,16
37565,756,259,259
37566,298,366,366
37567,606,383,606
37568,529,714,714
37569,521,95,521
37570,788,348,348
37571,420,485,420
37572,557,491,557
37573,132,350,350
37574,511,597,597
37575,32,497,32
37576,639,399,399
37577,529,220,529
37578,684,463,463
37579,117,380,380
37580,471,42,42
37581,754,84,84
37582,429,323,429
37583,108,476,476
37584,555,185,185
37585,422,60,422
37586,729,379,379
37587,242,423,423
37588,585,739,585
37589,6,198,6
37590,58,459,58
37591,279,592,279
37592,311,210,311
37593,594,759,759
37594,589,654,654
37595,259,470,259
37596,126,791,126
37597,580,323,580
37598,701,788,701
37599,716,704,704
37600,465,589,589
37601,232,222,232
37602,259,755,259
37603,165,381,165
37604,98,311,311
37605,788,555,555
37606,160,634,634
37607,481,558,481
37608,418,704,704
37609,404,459,404
37610,581,738,581
37611,499,335,499
37612,306,39,306
37613,231,310,310
37614,421,388,421
37615,53,278,278
37616,693,3,3
37617,405,73,405
37618,376,190,376
37619,163,613,163
37620,634,525,525
37621,106,91,106
37622,207,493,493
37623,45,534,534
37624,392,713,713
37625,719,241,719
37626,309,684,309
37627,203,121,203
37628,262,3,3
37629,227,614,614
37630,743,369,369
37631,382,427,427
37632,385,637,637
37633,668,259,259
37634,6,708,708
37635,464,73,464
37636,540,238,540
37637,394,731,394
37638,571,619,571
37639,700,615,700
37640,130,469,469
37641,675,657,657
37642,286,207,286
37643,413,692,692
37644,48,280,280
37645,704,772,704
37646,88,235,235
37647,249,47,249
37648,657,55,55
37649,275,7,275
37650,166,626,166
37651,62,73,62
37652,741,431,431
37653,522,193,193
37654,454,465,465
37655,156,467,467
37656,773,333,773
37657,269,181,181
37658,152,776,776
37659,687,305,687
37660,617,776,776
37661,433,255,433
37662,225,768,768
37663,105,767,767
37664,305,414,414
37665,420,780,420
37666,10,230,230
37667,791,193,193
37668,200,26,26
37669,734,214,214
37670,125,577,125
37671,76,652,76
37672,593,279,279
37673,490,267,490
37674,589,177,177
37675,631,455,631
37676,627,704,704
37677,640,459,459
37678,219,697,697
37679,141,697,697
37680,205,524,205
37681,713,694,694
37682,147,718,147
37683,193,485,193
37684,555,631,631
37685,130,439,130
37686,721,281,721
37687,371,104,104
37688,541,501,541
37689,413,553,553
37690,27,260,260
37691,656,362,362
37692,64,87,64
37693,512,173,173
37694,712,131,131
37695,250,409,409
37696,118,396,396
37697,611,392,611
37698,766,576,766
37699,546,223,546
37700,472,388,388
37701,753,415,415
37702,237,369,369
37703,58,787,787
37704,667,11,11
37705,30,728,30
37706,293,125,125
37707,678,428,428
37708,408,337,337
37709,266,767,767
37710,227,309,309
37711,762,686,686
37712,65,269,65
37713,126,365,126
37714,297,257,257
37715,25,128,25
37716,6,305,6
37717,115,247,115
37718,481,52,481
37719,553,354,553
37720,51,688,688
37721,85,203,85
37722,665,353,665
37723,219,270,270
37724,588,139,588
37725,290,36,36
37726,411,127,127
37727,587,793,793
37728,211,660,211
37729,113,604,604
37730,262,267,262
37731,342,81,81
37732,181,458,181
37733,682,4,682
37734,599,737,737
37735,650,526,526
37736,62,140,140
37737,337,723,337
37738,321,188,321
37739,513,26,513
37740,181,252,181
37741,121,739,739
37742,368,717,717
37743,405,746,746
37744,94,409,409
37745,478,346,478
37746,161,485,161
37747,667,84,84
37748,53,460,460
37749,490,72,72
37750,156,513,513
37751,42,49,42
37752,106,763,106
37753,555,290,555
37754,566,255,255
37755,431,152,431
37756,344,474,344
37757,690,599,690
37758,773,199,773
37759,426,712,712
37760,691,797,797
37761,64,89,64
37762,482,393,393
37763,651,698,698
37764,41,99,99
37765,394,39,394
37766,426,710,426
37767,776,235,776
37768,152,579,152
37769,769,210,769
37770,327,481,481
37771,60,409,409
37772,206,37,206
37773,154,561,154
37774,533,740,533
37775,439,365,365
37776,85,332,85
37777,211,81,211
37778,34,31,34
37779,543,759,543
37780,282,164,164
37781,309,130,130
37782,128,787,787
37783,177,707,707
37784,688,8,8
37785,759,581,581
37786,686,439,686
37787,800,325,800
37788,774,397,397
37789,737,96,737
37790,562,404,562
37791,470,417,417
37792,607,584,584
37793,560,761,560
37794,94,243,243
37795,524,613,524
37796,11,252,11
37797,456,113,113
37798,52,300,300
37799,335,330,335
37800,631,134,134
37801,202,574,574
37802,542,219,542
37803,268,71,268
37804,532,164,532
37805,560,74,560
37806,227,95,95
37807,93,449,93
37808,201,681,681
37809,82,798,798
37810,790,771,771
37811,702,675,702
37812,3,37,3
37813,494,692,692
37814,160,746,746
37815,414,237,414
37816,214,98,214
37817,631,403,631
37818,400,729,729
37819,401,447,401
37820,304,290,290
37821,54,71,71
37822,254,411,254
37823,337,649,649
37824,562,63,63
37825,110,3,110
37826,796,60,60
37827,382,593,593
37828,663,504,663
37829,455,701,701
37830,106,257,257
37831,751,422,422
37832,544,118,544
37833,451,700,700
37834,328,798,328
37835,408,315,408
37836,640,180,180
37837,93,303,93
37838,55,658,658
37839,585,447,447
37840,79,363,363
37841,494,784,494
37842,180,65,65
37843,299,427,427
37844,4,767,4
37845,416,159,159
37846,600,528,528
37847,309,476,476
37848,610,738,610
37849,153,304,153
37850,267,756,756
37851,323,69,69
37852,705,768,705
37853,345,360,345
37854,134,254,134
37855,410,216,410
37856,577,677,677
37857,450,363,450
37858,713,426,426
37859,609,624,624
37860,316,794,316
37861,673,217,673
37862,478,288,288
37863,382,394,394
37864,178,712,712
37865,335,689,689
37866,584,500,500
37867,288,117,288
37868,332,399,332
37869,614,624,614
37870,327,51,51
37871,141,74,141
37872,162,369,162
37873,172,652,172
37874,417,504,504
37875,292,455,455
37876,232,800,232
37877,349,706,706
37878,229,234,229
37879,676,351,351
37880,496,142,142
37881,261,482,261
37882,155,463,155
37883,404,772,772
37884,660,244,660
37885,350,341,350
37886,60,501,60
37887,298,213,213
37888,507,380,380
37889,502,635,635
37890,73,555,555
37891,132,232,132
37892,211,363,363
37893,45,505,505
37894,48,225,225
37895,146,200,146
37896,693,526,526
37897,76,772,772
37898,268,588,588
37899,711,362,362
37900,400,462,462
37901,797,398,797
37902,85,200,85
37903,715,313,715
37904,284,265,265
37905,374,621,621
37906,148,288,288
37907,716,390,390
37908,349,75,349
37909,293,371,371
37910,582,591,582
37911,188,745,745
37912,576,29,576
37913,558,464,558
37914,758,370,758
37915,235,34,34
37916,228,7,7
37917,506,283,283
37918,293,285,293
37919,526,635,635
37920,357,5,5
37921,524,506,524
37922,161,234,234
37923,190,336,336
37924,260,546,546
37925,611,143,611
37926,719,293,293
37927,484,590,590
37928,260,590,590
37929,410,20,20
37930,588,744,588
37931,153,373,153
37932,644,48,48
37933,602,579,579
37934,571,73,571
37935,251,716,716
37936,491,692,692
37937,713,528,528
37938,108,644,108
37939,409,62,409
37940,774,94,774
37941,242,295,242
37942,719,666,666
37943,499,681,499
37944,25,155,155
37945,423,464,423
37946,667,372,372
37947,728,48,48
37948,550,543,550
37949,242,296,296
37950,116,92,116
37951,679,639,679
37952,779,702,702
37953,586,411,411
37954,498,4,498
37955,756,649,649
37956,533,465,465
37957,776,289,776
37958,461,422,422
37959,659,298,298
37960,114,784,114
37961,394,475,394
37962,95,443,443
37963,409,99,409
37964,34,597,597
37965,539,122,539
37966,229,129,129
37967,187,405,187
37968,587,561,587
37969,249,3,249
37970,258,370,370
37971,132,429,429
37972,717,435,717
37973,438,127,438
37974,286,99,99
37975,795,72,72
37976,259,437,259
37977,216,53,216
37978,386,684,684
37979,162,653,162
37980,239,9,9
37981,543,516,543
37982,256,257,257
37983,784,39,39
37984,471,226,471
37985,727,188,727
37986,586,326,586
37987,241,254,254
37988,495,111,495
37989,51,520,520
37990,417,473,473
37991,785,501,785
37992,387,37,37
37993,586,600,600
37994,578,628,628
37995,207,606,606
37996,431,370,431
37997,349,739,349
37998,133,238,133
37999,577,407,407
38000,124,457,457
38001,14,754,754
38002,687,373,687
38003,133,36,133
38004,692,527,527
38005,241,91,91
38006,359,367,367
38007,778,228,228
38008,118,114,114
38009,773,626,773
38010,593,522,522
38011,418,364,364
38012,486,142,142
38013,136,320,136
38014,173,634,634
38015,338,111,338
38016,299,22,299
38017,530,791,791
38018,453,309,453
38019,539,218,539
38020,209,731,209
38021,462,544,544
38022,29,762,29
38023,563,95,95
38024,341,117,341
38025,167,705,705
38026,207,463,463
38027,575,96,575
38028,181,654,181
38029,83,795,795
38030,22,547,547
38031,623,402,623
38032,204,104,204
38033,412,238,412
38034,328,184,184
38035,312,505,505
38036,643,165,165
38037,681,329,681
38038,334,439,334
38039,505,448,505
38040,545,572,572
38041,8,27,8
38042,543,225,543
38043,143,385,143
38044,628,92,92
38045,615,516,615
38046,749,609,609
38047,614,148,614
38048,708,297,708
38049,540,575,540
38050,294,310,310
38051,222,721,721
38052,176,258,258
38053,491,724,491
38054,208,168,168
38055,719,535,535
38056,248,28,28
38057,376,79,79
38058,484,696,484
38059,563,346,563
38060,218,135,135
38061,639,306,306
38062,719,640,719
38063,40,633,633
38064,363,670,670
38065,502,726,726
38066,740,502,740
38067,97,714,714
38068,49,368,368
38069,178,164,164
38070,344,459,344
38071,476,70,70
38072,625,368,368
38073,659,155,155
38074,412,276,276
38075,87,207,207
38076,764,541,541
38077,445,269,269
38078,461,4,461
38079,631,200,631
38080,1,131,131
38081,271,719,271
38082,458,508,508
38083,95,252,95
38084,247,349,349
38085,736,606,606
38086,402,154,154
38087,748,239,748
38088,80,524,80
38089,291,106,106
38090,533,305,533
38091,477,440,477
38092,362,571,362
38093,712,524,524
38094,13,784,13
38095,657,434,657
38096,118,789,118
38097,168,521,521
38098,685,303,303
38099,297,349,349
38100,762,379,762
38101,447,676,676
38102,411,69,69
38103,498,79,498
38104,449,23,23
38105,633,282,633
38106,42,414,414
38107,51,480,480
38108,473,668,473
38109,365,185,185
38110,634,36,634
38111,697,223,697
38112,402,242,242
38113,105,153,153
38114,151,455,455
38115,367,462,367
38116,150,713,713
38117,788,676,788
38118,171,734,171
38119,511,378,511
38120,707,647,707
38121,664,238,664
38122,500,746,746
38123,348,371,348
38124,713,417,713
38125,688,438,438
38126,384,293,384
38127,363,456,363
38128,450,547,547
38129,647,106,647
38130,362,650,362
38131,532,186,532
38132,120,3,3
38133,372,735,735
38134,53,350,350
38135,275,533,275
38136,531,663,663
38137,644,795,795
38138,678,677,677
38139,495,289,495
38140,316,667,316
38141,271,36,271
38142,43,327,327
38143,407,596,596
38144,382,458,382
38145,611,685,685
38146,792,467,792
38147,45,69,45
38148,175,11,175
38149,324,667,667
38150,299,380,299
38151,735,597,735
38152,407,354,407
38153,118,112,112
38154,14,169,169
38155,757,361,361
38156,485,669,485
38157,126,291,291
38158,240,394,394
38159,740,320,740
38160,384,513,513
38161,453,777,453
38162,54,136,136
38163,24,311,24
38164,247,92,92
38165,141,51,141
38166,214,738,214
38167,118,730,730
38168,42,553,553
38169,248,155,155
38170,664,496,496
38171,24,174,24
38172,312,196,196
38173,519,400,519
38174,602,245,245
38175,164,507,164
38176,209,375,209
38177,254,302,302
38178,25,249,249
38179,325,331,325
38180,381,739,739
38181,294,319,319
38182,309,491,309
38183,160,624,160
38184,355,623,623
38185,589,86,589
38186,732,423,732
38187,348,235,348
38188,715,355,715
38189,407,39,39
38190,713,606,606
38191,712,767,712
38192,227,777,227
38193,778,388,388
38194,377,260,260
38195,467,276,276
38196,714,141,714
38197,514,105,514
38198,616,177,616
38199,689,40,689
38200,436,281,436
38201,504,403,403
38202,695,615,615
38203,70,186,70
38204,603,799,603
38205,394,764,394
38206,154,612,154
38207,113,215,113
38208,112,140,112
38209,542,251,542
38210,723,747,747
38211,424,58,58
38212,503,7,7
38213,99,363,99
38214,121,269,269
38215,211,716,716
38216,239,52,239
38217,587,606,606
38218,572,154,154
38219,720,345,345
38220,301,686,301
38221,11,96,11
38222,382,492,492
38223,161,382,382
38224,635,461,635
38225,525,166,166
38226,333,57,57
38227,668,639,668
38228,350,777,350
38229,259,315,259
38230,544,710,544
38231,792,539,792
38232,681,243,681
38233,679,119,679
38234,191,22,22
38235,429,147,429
38236,438,428,438
38237,330,402,330
38238,177,319,177
38239,597,468,597
38240,215,626,215
38241,639,656,656
38242,233,178,233
38243,629,54,629
38244,640,766,766
38245,633,213,633
38246,310,592,592
38247,359,165,165
38248,797,711,797
38249,722,439,722
38250,114,674,674
38251,797,276,276
38252,309,239,309
38253,423,324,423
38254,361,448,361
38255,67,398,398
38256,769,790,769
38257,147,663,147
38258,71,737,71
38259,361,382,382
38260,541,35,541
38261,794,707,794
38262,610,276,276
38263,405,517,405
38264,388,608,608
38265,521,774,521
38266,91,29,91
38267,321,355,321
38268,721,216,216
38269,227,120,227
38270,349,191,349
38271,774,637,637
38272,737,617,737
38273,464,116,116
38274,543,471,543
38275,623,797,797
38276,135,539,135
38277,221,402,221
38278,43,355,355
38279,600,205,205
38280,516,36,516
38281,732,639,732
38282,272,570,570
38283,762,533,533
38284,687,24,24
38285,605,492,605
38286,683,794,794
38287,735,790,790
38288,511,448,448
38289,119,375,119
38290,669,136,136
38291,367,800,367
38292,508,167,508
38293,688,99,99
38294,759,106,106
38295,285,676,676
38296,604,82,82
38297,220,408,408
38298,76,627,76
38299,789,540,540
38300,481,573,481
38301,372,27,27
38302,612,281,612
38303,336,609,336
38304,638,165,165
38305,55,286,55
38306,670,493,493
38307,460,365,365
38308,171,258,171
38309,702,313,702
38310,681,504,681
38311,305,603,603
38312,220,102,102
38313,729,588,588
38314,192,667,192
38315,413,724,724
38316,325,669,669
38317,315,660,315
38318,674,743,674
38319,628,494,628
38320,228,531,531
38321,743,300,300
38322,320,294,320
38323,507,564,507
38324,158,707,158
38325,19,695,19
38326,539,528,528
38327,120,542,542
38328,218,372,372
38329,6,126,6
38330,260,477,477
38331,472,619,472
38332,238,702,702
38333,627,230,230
38334,306,152,306
38335,270,87,270
38336,430,331,430
38337,694,267,694
38338,733,303,303
38339,179,758,758
38340,293,654,293
38341,667,663,663
38342,647,443,443
38343,290,278,278
38344,98,525,525
38345,245,735,735
38346,245,18,245
38347,651,523,651
38348,470,3,3
38349,119,295,119
38350,399,703,703
38351,507,290,507
38352,86,729,729
38353,574,433,574
38354,507,533,533
38355,53,38,38
38356,480,488,480
38357,398,355,355
38358,628,212,212
38359,475,708,708
38360,17,467,467
38361,576,467,467
38362,375,766,766
38363,574,160,574
38364,446,237,446
38365,295,229,229
38366,526,196,526
38367,553,694,553
38368,298,53,298
38369,21,644,21
38370,631,40,40
38371,596,638,638
38372,548,131,131
38373,664,120,120
38374,616,312,616
38375,777,321,777
38376,446,742,446
38377,724,327,724
38378,552,506,552
38379,673,186,186
38380,520,798,520
38381,679,173,679
